"ensembl_gene_id","hgnc_symbol","transcript_biotype","description"
"ENSG00000245729","LINC02226","lncRNA","long intergenic non-protein coding RNA 2226 [Source:HGNC Symbol;Acc:HGNC:53095]"
"ENSG00000253235","","lncRNA","novel transcript"
"ENSG00000253007","SNORA50B","snoRNA","small nucleolar RNA, H/ACA box 50B [Source:HGNC Symbol;Acc:HGNC:50432]"
"ENSG00000253762","","lncRNA","novel transcript"
"ENSG00000254330","","lncRNA","novel transcript"
"ENSG00000250349","","protein_coding","novel proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1) and tetraspanin 7 (TSPAN7) protein"
"ENSG00000254177","","lncRNA","novel transcript"
"ENSG00000249490","LINC02146","lncRNA","long intergenic non-protein coding RNA 2146 [Source:HGNC Symbol;Acc:HGNC:53006]"
"ENSG00000253104","","lncRNA","novel transcript"
"ENSG00000248537","","lncRNA","novel transcript"
"ENSG00000248908","LINC02239","lncRNA","long intergenic non-protein coding RNA 2239 [Source:HGNC Symbol;Acc:HGNC:27969]"
"ENSG00000248223","","lncRNA","novel transcript"
"ENSG00000249521","LINC02114","lncRNA","long intergenic non-protein coding RNA 2114 [Source:HGNC Symbol;Acc:HGNC:52968]"
"ENSG00000248813","","lncRNA","novel transcript"
"ENSG00000250822","LINC02111","lncRNA","long intergenic non-protein coding RNA 2111 [Source:HGNC Symbol;Acc:HGNC:52966]"
"ENSG00000249941","","lncRNA","novel transcript"
"ENSG00000248145","","lncRNA","novel transcript"
"ENSG00000251654","","lncRNA","novel transcript"
"ENSG00000251629","LINC02241","lncRNA","long intergenic non-protein coding RNA 2241 [Source:HGNC Symbol;Acc:HGNC:53126]"
"ENSG00000249016","","lncRNA","novel transcript"
"ENSG00000248118","LINC01019","lncRNA","long intergenic non-protein coding RNA 1019 [Source:HGNC Symbol;Acc:HGNC:27742]"
"ENSG00000253710","ALG11","protein_coding","ALG11 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:32456]"
"ENSG00000250668","LINC02123","lncRNA","long intergenic non-protein coding RNA 2123 [Source:HGNC Symbol;Acc:HGNC:52980]"
"ENSG00000244754","N4BP2L2","protein_coding","NEDD4 binding protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26916]"
"ENSG00000254086","","lncRNA","novel transcript"
"ENSG00000252284","SNORA108","snoRNA","small nucleolar RNA, H/ACA box 108 [Source:HGNC Symbol;Acc:HGNC:51401]"
"ENSG00000253138","LINC00967","lncRNA","long intergenic non-protein coding RNA 967 [Source:HGNC Symbol;Acc:HGNC:48725]"
"ENSG00000251870","RNU2-69P","snRNA","RNA, U2 small nuclear 69, pseudogene [Source:HGNC Symbol;Acc:HGNC:48562]"
"ENSG00000253983","","lncRNA","novel transcript"
"ENSG00000253238","","lncRNA","novel transcript"
"ENSG00000248918","","lncRNA","novel transcript"
"ENSG00000249102","","lncRNA","novel transcript"
"ENSG00000248969","","lncRNA","novel transcript, antisense to SPEF2"
"ENSG00000250619","","lncRNA","novel transcript"
"ENSG00000248624","","lncRNA","novel transcript"
"ENSG00000249748","CAPSL-DT","lncRNA","CAPSL divergent transcript [Source:HGNC Symbol;Acc:HGNC:56266]"
"ENSG00000251678","","lncRNA","novel transcript"
"ENSG00000248554","C5orf34-AS1","lncRNA","C5orf34 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41061]"
"ENSG00000249198","","lncRNA","novel transcript"
"ENSG00000248148","","lncRNA","novel transcript"
"ENSG00000248461","LINC02119","lncRNA","long intergenic non-protein coding RNA 2119 [Source:HGNC Symbol;Acc:HGNC:52975]"
"ENSG00000251292","ERVH-1","lncRNA","endogenous retrovirus group H member 1 [Source:HGNC Symbol;Acc:HGNC:39053]"
"ENSG00000250039","","lncRNA","novel transcript"
"ENSG00000248360","LINC00504","lncRNA","long intergenic non-protein coding RNA 504 [Source:HGNC Symbol;Acc:HGNC:43555]"
"ENSG00000249988","","lncRNA","novel transcript"
"ENSG00000252143","","scaRNA",""
"ENSG00000246350","ZBED9-AS1","lncRNA","ZBED9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55596]"
"ENSG00000248092","NNT-AS1","lncRNA","NNT antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49005]"
"ENSG00000249404","","lncRNA","novel transcript"
"ENSG00000251189","","lncRNA","novel transcript"
"ENSG00000248279","LINC02120","lncRNA","long intergenic non-protein coding RNA 2120 [Source:HGNC Symbol;Acc:HGNC:27971]"
"ENSG00000248378","","lncRNA","novel transcript"
"ENSG00000250418","","lncRNA","novel transcript"
"ENSG00000250764","","lncRNA","novel transcript"
"ENSG00000253836","","lncRNA","novel transcript"
"ENSG00000254266","PKIA-AS1","lncRNA","PKIA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51659]"
"ENSG00000254020","","lncRNA","novel transcript"
"ENSG00000253577","","lncRNA","novel transcript"
"ENSG00000250634","LINC01182","lncRNA","long intergenic non-protein coding RNA 1182 [Source:HGNC Symbol;Acc:HGNC:49564]"
"ENSG00000249252","C1QTNF7-AS1","lncRNA","C1QTNF7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40683]"
"ENSG00000248238","LINC02438","lncRNA","long intergenic non-protein coding RNA 2438 [Source:HGNC Symbol;Acc:HGNC:53370]"
"ENSG00000254231","WWP1-AS1","lncRNA","WWP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55520]"
"ENSG00000253682","","lncRNA","novel transcript"
"ENSG00000253634","","lncRNA","novel transcript"
"ENSG00000246792","","lncRNA","novel transcript"
"ENSG00000252386","RNU6-1018P","snRNA","RNA, U6 small nuclear 1018, pseudogene [Source:HGNC Symbol;Acc:HGNC:47981]"
"ENSG00000251152","","lncRNA","novel transcript"
"ENSG00000250371","","lncRNA","novel transcript"
"ENSG00000249139","EPPIN-WFDC6","protein_coding","EPPIN-WFDC6 readthrough [Source:HGNC Symbol;Acc:HGNC:38825]"
"ENSG00000251391","","lncRNA","novel transcript"
"ENSG00000251599","","lncRNA","novel transcript"
"ENSG00000251307","CCNO-DT","lncRNA","CCNO divergent transcript [Source:HGNC Symbol;Acc:HGNC:55543]"
"ENSG00000251273","LINC02228","lncRNA","long intergenic non-protein coding RNA 2228 [Source:HGNC Symbol;Acc:HGNC:53097]"
"ENSG00000254089","","lncRNA","novel transcript"
"ENSG00000248693","LINC02100","lncRNA","long intergenic non-protein coding RNA 2100 [Source:HGNC Symbol;Acc:HGNC:52955]"
"ENSG00000253681","","lncRNA","novel transcript"
"ENSG00000254300","LINC01111","lncRNA","long intergenic non-protein coding RNA 1111 [Source:HGNC Symbol;Acc:HGNC:49237]"
"ENSG00000254366","","lncRNA","novel transcript"
"ENSG00000248762","","lncRNA","novel transcript"
"ENSG00000253871","","lncRNA","novel transcript"
"ENSG00000248874","LINC02899","lncRNA","long intergenic non-protein coding RNA 2899 [Source:HGNC Symbol;Acc:HGNC:26630]"
"ENSG00000249584","LINC02225","lncRNA","long intergenic non-protein coding RNA 2225 [Source:HGNC Symbol;Acc:HGNC:53094]"
"ENSG00000248605","","lncRNA","novel transcript"
"ENSG00000253658","LINC01592","lncRNA","long intergenic non-protein coding RNA 1592 [Source:HGNC Symbol;Acc:HGNC:51557]"
"ENSG00000251412","","lncRNA","novel transcript"
"ENSG00000251679","","lncRNA","novel transcript"
"ENSG00000253549","CA3-AS1","lncRNA","CA3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51657]"
"ENSG00000252603","RNU6ATAC22P","snRNA","RNA, U6atac small nuclear 22, pseudogene [Source:HGNC Symbol;Acc:HGNC:46921]"
"ENSG00000246662","CIBAR1-DT","lncRNA","CIBAR1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:43644]"
"ENSG00000251434","","lncRNA","novel transcript"
"ENSG00000248228","SLIT2-IT1","lncRNA","SLIT2 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41383]"
"ENSG00000249998","","lncRNA","novel transcript"
"ENSG00000248942","LINC01335","lncRNA","long intergenic non-protein coding RNA 1335 [Source:HGNC Symbol;Acc:HGNC:50542]"
"ENSG00000254120","LINC02155","lncRNA","long intergenic non-protein coding RNA 2155 [Source:HGNC Symbol;Acc:HGNC:53016]"
"ENSG00000251886","RNU6-120P","snRNA","RNA, U6 small nuclear 120, pseudogene [Source:HGNC Symbol;Acc:HGNC:47083]"
"ENSG00000249099","","lncRNA","novel transcript"
"ENSG00000247624","CPEB2-DT","lncRNA","CPEB2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:49082]"
"ENSG00000249638","","lncRNA","novel transcript"
"ENSG00000248240","","lncRNA","novel transcript"
"ENSG00000249054","FAM138D","lncRNA","family with sequence similarity 138 member D [Source:HGNC Symbol;Acc:HGNC:33583]"
"ENSG00000249332","LINC02149","lncRNA","long intergenic non-protein coding RNA 2149 [Source:HGNC Symbol;Acc:HGNC:53010]"
"ENSG00000253675","","lncRNA","novel transcript"
"ENSG00000248338","LINC02472","lncRNA","long intergenic non-protein coding RNA 2472 [Source:HGNC Symbol;Acc:HGNC:53411]"
"ENSG00000252677","","snoRNA",""
"ENSG00000249790","LINC02972","lncRNA","long intergenic non-protein coding RNA 2972 [Source:HGNC Symbol;Acc:HGNC:56013]"
"ENSG00000250098","","lncRNA","novel transcript"
"ENSG00000244624","KRTAP20-1","protein_coding","keratin associated protein 20-1 [Source:HGNC Symbol;Acc:HGNC:18943]"
"ENSG00000252273","RNU6-426P","snRNA","RNA, U6 small nuclear 426, pseudogene [Source:HGNC Symbol;Acc:HGNC:47389]"
"ENSG00000254048","","lncRNA","novel transcript"
"ENSG00000248227","LINC02513","lncRNA","long intergenic non-protein coding RNA 2513 [Source:HGNC Symbol;Acc:HGNC:53502]"
"ENSG00000253302","STAU2-AS1","lncRNA","STAU2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44101]"
"ENSG00000253901","","lncRNA","novel transcript"
"ENSG00000248801","C8orf34-AS1","lncRNA","C8orf34 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27840]"
"ENSG00000253105","","lncRNA","novel transcript"
"ENSG00000254208","","lncRNA","novel transcript, antisense to E2F5"
"ENSG00000253217","","lncRNA","novel transcript"
"ENSG00000248262","","lncRNA","novel transcript"
"ENSG00000248936","","lncRNA","putatitive novel transcript"
"ENSG00000251210","LINC02270","lncRNA","long intergenic non-protein coding RNA 2270 [Source:HGNC Symbol;Acc:HGNC:53185]"
"ENSG00000249328","","lncRNA","novel transcript"
"ENSG00000253177","","lncRNA","novel transcript"
"ENSG00000253960","","lncRNA","novel transcript"
"ENSG00000253416","","lncRNA","novel transcript"
"ENSG00000250524","","lncRNA","novel transcript"
"ENSG00000248783","","lncRNA","novel transcript"
"ENSG00000251033","","lncRNA","novel transcript"
"ENSG00000250032","","lncRNA","novel transcript"
"ENSG00000251141","MRPS30-DT","lncRNA","MRPS30 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53420]"
"ENSG00000252258","","snoRNA","Small nucleolar RNA SNORA70 [Source:RFAM;Acc:RF00156]"
"ENSG00000252353","RNU7-25P","snRNA","RNA, U7 small nuclear 25 pseudogene [Source:HGNC Symbol;Acc:HGNC:34121]"
"ENSG00000250048","LINC00603","lncRNA","long intergenic non-protein coding RNA 603 [Source:HGNC Symbol;Acc:HGNC:43918]"
"ENSG00000249199","","lncRNA","novel transcript"
"ENSG00000248673","LINC01331","lncRNA","long intergenic non-protein coding RNA 1331 [Source:HGNC Symbol;Acc:HGNC:50538]"
"ENSG00000251294","","lncRNA","novel transcript"
"ENSG00000251702","RNU6-857P","snRNA","RNA, U6 small nuclear 857, pseudogene [Source:HGNC Symbol;Acc:HGNC:47820]"
"ENSG00000250360","","lncRNA","novel transcript"
"ENSG00000249359","","lncRNA","novel transcript"
"ENSG00000251613","","lncRNA","novel transcript"
"ENSG00000250164","","lncRNA","novel transcript"
"ENSG00000248417","","lncRNA","novel transcript"
"ENSG00000248425","","lncRNA","novel transcript"
"ENSG00000249334","","lncRNA","novel transcript"
"ENSG00000254060","","lncRNA","novel transcript"
"ENSG00000254055","","lncRNA","novel transcript"
"ENSG00000254027","LNMICC","lncRNA","lncRNA associated with lymph node metastasis in cervical cancer [Source:HGNC Symbol;Acc:HGNC:56001]"
"ENSG00000254180","","lncRNA","novel transcript"
"ENSG00000248858","","lncRNA","uncharacterized LOC441369 [Source:NCBI gene (formerly Entrezgene);Acc:441369]"
"ENSG00000253503","","lncRNA","novel transcript"
"ENSG00000254205","","lncRNA","novel transcript"
"ENSG00000254123","LINC02839","lncRNA","long intergenic non-protein coding RNA 2839 [Source:HGNC Symbol;Acc:HGNC:54373]"
"ENSG00000249228","","lncRNA","novel transcript"
"ENSG00000248215","LINC02505","lncRNA","long intergenic non-protein coding RNA 2505 [Source:HGNC Symbol;Acc:HGNC:53494]"
"ENSG00000250234","","lncRNA","novel transcript"
"ENSG00000249664","","lncRNA","novel transcript"
"ENSG00000250124","","lncRNA","novel transcript"
"ENSG00000247315","ZCCHC3","protein_coding","zinc finger CCHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16230]"
"ENSG00000251186","","lncRNA","novel transcript"
"ENSG00000254224","UQCRB-AS1","lncRNA","UQCRB antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55521]"
"ENSG00000254202","","lncRNA","novel transcript"
"ENSG00000251858","","snoRNA",""
"ENSG00000253003","RNU6-1261P","snRNA","RNA, U6 small nuclear 1261, pseudogene [Source:HGNC Symbol;Acc:HGNC:48224]"
"ENSG00000252837","RN7SKP99","misc_RNA","RN7SK pseudogene 99 [Source:HGNC Symbol;Acc:HGNC:45823]"
"ENSG00000251349","MSANTD3-TMEFF1","protein_coding","MSANTD3-TMEFF1 readthrough [Source:HGNC Symbol;Acc:HGNC:38838]"
"ENSG00000251895","RNU6-976P","snRNA","RNA, U6 small nuclear 976, pseudogene [Source:HGNC Symbol;Acc:HGNC:47939]"
"ENSG00000252644","RNU7-30P","snRNA","RNA, U7 small nuclear 30 pseudogene [Source:HGNC Symbol;Acc:HGNC:34126]"
"ENSG00000252655","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000252481","SCARNA13","scaRNA","small Cajal body-specific RNA 13 [Source:HGNC Symbol;Acc:HGNC:32570]"
"ENSG00000252369","RNU7-51P","snRNA","RNA, U7 small nuclear 51 pseudogene [Source:HGNC Symbol;Acc:HGNC:34147]"
"ENSG00000249923","LINC02891","lncRNA","long intergenic non-protein coding RNA 2891 [Source:HGNC Symbol;Acc:HGNC:55221]"
"ENSG00000251080","","lncRNA","novel transcript"
"ENSG00000254251","","lncRNA","novel transcript"
"ENSG00000253737","","lncRNA","novel transcript"
"ENSG00000249343","LINC01333","lncRNA","long intergenic non-protein coding RNA 1333 [Source:HGNC Symbol;Acc:HGNC:50539]"
"ENSG00000248254","","lncRNA","novel transcript"
"ENSG00000250340","LINC02494","lncRNA","long intergenic non-protein coding RNA 2494 [Source:HGNC Symbol;Acc:HGNC:53479]"
"ENSG00000250312","ZNF718","protein_coding","zinc finger protein 718 [Source:HGNC Symbol;Acc:HGNC:26889]"
"ENSG00000251635","LINC02278","lncRNA","long intergenic non-protein coding RNA 2278 [Source:HGNC Symbol;Acc:HGNC:53194]"
"ENSG00000250190","LINC02364","lncRNA","long intergenic non-protein coding RNA 2364 [Source:HGNC Symbol;Acc:HGNC:53288]"
"ENSG00000248515","","lncRNA","novel transcript"
"ENSG00000248685","LINC02484","lncRNA","long intergenic non-protein coding RNA 2484 [Source:HGNC Symbol;Acc:HGNC:53459]"
"ENSG00000250541","","lncRNA","novel transcript"
"ENSG00000248184","LINC02283","lncRNA","long intergenic non-protein coding RNA 2283 [Source:HGNC Symbol;Acc:HGNC:53200]"
"ENSG00000249453","","lncRNA","novel transcript"
"ENSG00000248176","","lncRNA","novel transcript"
"ENSG00000250863","","lncRNA","novel transcript"
"ENSG00000250137","","lncRNA","novel transcript, antisense to PPARGC1A"
"ENSG00000249854","CDH18-AS1","lncRNA","CDH18 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53088]"
"ENSG00000253699","","lncRNA","novel transcript"
"ENSG00000249865","","lncRNA","novel transcript"
"ENSG00000250874","","lncRNA","novel transcript"
"ENSG00000249114","","lncRNA","novel transcript"
"ENSG00000248285","","lncRNA","novel transcript, sense overlapping HTR1A"
"ENSG00000250597","","lncRNA","novel transcript"
"ENSG00000249231","CASC16","lncRNA","cancer susceptibility 16 [Source:HGNC Symbol;Acc:HGNC:48608]"
"ENSG00000253898","LINC01419","lncRNA","long intergenic non-protein coding RNA 1419 [Source:HGNC Symbol;Acc:HGNC:50712]"
"ENSG00000247157","LINC01252","lncRNA","long intergenic non-protein coding RNA 1252 [Source:HGNC Symbol;Acc:HGNC:27888]"
"ENSG00000253894","","lncRNA","novel transcript"
"ENSG00000253260","","lncRNA","novel transcript"
"ENSG00000253585","","lncRNA","novel transcript"
"ENSG00000253799","LINC01030","lncRNA","long intergenic non-protein coding RNA 1030 [Source:HGNC Symbol;Acc:HGNC:49016]"
"ENSG00000253749","","lncRNA","novel transcript"
"ENSG00000245970","RPL30-AS1","lncRNA","RPL30 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56064]"
"ENSG00000249882","LINC02501","lncRNA","long intergenic non-protein coding RNA 2501 [Source:HGNC Symbol;Acc:HGNC:53489]"
"ENSG00000254119","LINC02842","lncRNA","long intergenic non-protein coding RNA 2842 [Source:HGNC Symbol;Acc:HGNC:54378]"
"ENSG00000254024","","lncRNA","novel transcript"
"ENSG00000253301","LINC01606","lncRNA","long intergenic non-protein coding RNA 1606 [Source:HGNC Symbol;Acc:HGNC:51656]"
"ENSG00000248572","EGFLAM-AS2","lncRNA","EGFLAM antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:41168]"
"ENSG00000250954","","lncRNA","novel transcript"
"ENSG00000251329","LINC02353","lncRNA","long intergenic non-protein coding RNA 2353 [Source:HGNC Symbol;Acc:HGNC:53275]"
"ENSG00000251383","LINC02483","lncRNA","long intergenic non-protein coding RNA 2483 [Source:HGNC Symbol;Acc:HGNC:53457]"
"ENSG00000249330","","lncRNA","novel transcript"
"ENSG00000248300","LINC02360","lncRNA","long intergenic non-protein coding RNA 2360 [Source:HGNC Symbol;Acc:HGNC:53282]"
"ENSG00000253171","","lncRNA","novel transcript"
"ENSG00000249892","","lncRNA","novel transcript"
"ENSG00000253197","","lncRNA","novel transcript"
"ENSG00000253509","","lncRNA","novel transcript"
"ENSG00000249441","","lncRNA","novel transcript"
"ENSG00000248138","","lncRNA","novel transcript"
"ENSG00000254236","","lncRNA","novel transcript"
"ENSG00000251410","","lncRNA","novel transcript"
"ENSG00000254057","","lncRNA","novel transcript"
"ENSG00000250333","","lncRNA","novel transcript"
"ENSG00000248475","","lncRNA","novel transcript"
"ENSG00000251518","LINC02110","lncRNA","long intergenic non-protein coding RNA 2110 [Source:HGNC Symbol;Acc:HGNC:52965]"
"ENSG00000248545","","lncRNA","novel transcript"
"ENSG00000248837","","lncRNA","novel transcript"
"ENSG00000250078","","lncRNA","novel transcript"
"ENSG00000251055","","lncRNA","novel transcript"
"ENSG00000251048","","lncRNA","novel transcript"
"ENSG00000248505","LINC02380","lncRNA","long intergenic non-protein coding RNA 2380 [Source:HGNC Symbol;Acc:HGNC:53303]"
"ENSG00000250295","RDH10-AS1","lncRNA","RDH10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51658]"
"ENSG00000248256","OCIAD1-AS1","lncRNA","OCIAD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40751]"
"ENSG00000251459","","lncRNA","novel transcript"
"ENSG00000248518","","lncRNA","novel transcript"
"ENSG00000249699","LINC02261","lncRNA","long intergenic non-protein coding RNA 2261 [Source:HGNC Symbol;Acc:HGNC:53173]"
"ENSG00000253784","","lncRNA","novel transcript"
"ENSG00000253194","","lncRNA","novel transcript, antisense to FAM184A"
"ENSG00000250697","","lncRNA","novel transcript"
"ENSG00000249405","","lncRNA","novel transcript"
"ENSG00000250421","","lncRNA","novel transcript"
"ENSG00000250819","LINC02493","lncRNA","long intergenic non-protein coding RNA 2493 [Source:HGNC Symbol;Acc:HGNC:53477]"
"ENSG00000249547","","lncRNA","novel transcript"
"ENSG00000248393","","lncRNA","novel transcript"
"ENSG00000248779","","lncRNA","novel transcript"
"ENSG00000249624","","protein_coding","IFNAR2-IL10RB readthrough [Source:NCBI gene (formerly Entrezgene);Acc:127882475]"
"ENSG00000247810","","lncRNA","novel transcript"
"ENSG00000252291","","snoRNA",""
"ENSG00000252978","RN7SKP183","misc_RNA","RN7SK pseudogene 183 [Source:HGNC Symbol;Acc:HGNC:45907]"
"ENSG00000252486","","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000252411","RNU6-1087P","snRNA","RNA, U6 small nuclear 1087, pseudogene [Source:HGNC Symbol;Acc:HGNC:48050]"
"ENSG00000251350","LINC02475","lncRNA","long intergenic non-protein coding RNA 2475 [Source:HGNC Symbol;Acc:HGNC:53418]"
"ENSG00000252016","","snoRNA",""
"ENSG00000252810","RNU6-345P","snRNA","RNA, U6 small nuclear 345, pseudogene [Source:HGNC Symbol;Acc:HGNC:47308]"
"ENSG00000252296","","snoRNA",""
"ENSG00000252441","","snoRNA",""
"ENSG00000252930","RNU6-1015P","snRNA","RNA, U6 small nuclear 1015, pseudogene [Source:HGNC Symbol;Acc:HGNC:47978]"
"ENSG00000252163","RN7SKP31","misc_RNA","RN7SK pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:45755]"
"ENSG00000252219","MIR892C","miRNA","microRNA 892c [Source:HGNC Symbol;Acc:HGNC:50194]"
"ENSG00000252583","MIR514B","miRNA","microRNA 514b [Source:HGNC Symbol;Acc:HGNC:38292]"
"ENSG00000248789","LINC02118","lncRNA","long intergenic non-protein coding RNA 2118 [Source:HGNC Symbol;Acc:HGNC:52974]"
"ENSG00000251573","LINC02106","lncRNA","long intergenic non-protein coding RNA 2106 [Source:HGNC Symbol;Acc:HGNC:52961]"
"ENSG00000248476","BACH1-IT1","lncRNA","BACH1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:40006]"
"ENSG00000249776","","lncRNA","novel transcript"
"ENSG00000248587","GDNF-AS1","lncRNA","GDNF antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43592]"
"ENSG00000253251","SHLD3","protein_coding","shieldin complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:53826]"
"ENSG00000248646","","lncRNA","novel transcript"
"ENSG00000248744","","lncRNA","novel transcript"
"ENSG00000251972","RNU6-123P","snRNA","RNA, U6 small nuclear 123, pseudogene [Source:HGNC Symbol;Acc:HGNC:47086]"
"ENSG00000249835","VCAN-AS1","lncRNA","VCAN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40163]"
"ENSG00000249111","","lncRNA","novel transcript"
"ENSG00000249831","","lncRNA","novel transcript"
"ENSG00000249413","","lncRNA","novel transcript"
"ENSG00000245648","KLRK1-AS1","lncRNA","KLRK1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54868]"
"ENSG00000249236","","lncRNA","novel transcript"
"ENSG00000248733","","lncRNA","novel transcript"
"ENSG00000251325","","lncRNA","novel transcript"
"ENSG00000251264","","lncRNA","novel transcript"
"ENSG00000250064","","lncRNA","novel transcript"
"ENSG00000252945","","snoRNA",""
"ENSG00000253170","","lncRNA","novel transcript"
"ENSG00000250709","CCDC169-SOHLH2","protein_coding","CCDC169-SOHLH2 readthrough [Source:HGNC Symbol;Acc:HGNC:38866]"
"ENSG00000249382","LINC02619","lncRNA","long intergenic non-protein coding RNA 2619 [Source:HGNC Symbol;Acc:HGNC:54094]"
"ENSG00000254006","","lncRNA","novel transcript"
"ENSG00000253355","","lncRNA","novel transcript"
"ENSG00000248708","LINC02144","lncRNA","long intergenic non-protein coding RNA 2144 [Source:HGNC Symbol;Acc:HGNC:53004]"
"ENSG00000248727","LINC01948","lncRNA","long intergenic non-protein coding RNA 1948 [Source:HGNC Symbol;Acc:HGNC:52772]"
"ENSG00000254302","","lncRNA","novel transcript"
"ENSG00000254000","","lncRNA","novel transcript"
"ENSG00000253395","LINC03044","lncRNA","long intergenic non-protein coding RNA 3044 [Source:HGNC Symbol;Acc:HGNC:56250]"
"ENSG00000254303","","lncRNA","novel transcript"
"ENSG00000253702","LINC02847","lncRNA","long intergenic non-protein coding RNA 2847 [Source:HGNC Symbol;Acc:HGNC:54383]"
"ENSG00000254337","","lncRNA","novel transcript"
"ENSG00000254344","LINC01288","lncRNA","long intergenic non-protein coding RNA 1288 [Source:HGNC Symbol;Acc:HGNC:50353]"
"ENSG00000254031","","lncRNA","novel transcript"
"ENSG00000252491","RNU1-142P","snRNA","RNA, U1 small nuclear 142, pseudogene [Source:HGNC Symbol;Acc:HGNC:48484]"
"ENSG00000253489","","lncRNA","novel transcript"
"ENSG00000253103","LINC01609","lncRNA","long intergenic non-protein coding RNA 1609 [Source:HGNC Symbol;Acc:HGNC:51663]"
"ENSG00000253622","","lncRNA","novel transcript"
"ENSG00000253614","","lncRNA","novel transcript"
"ENSG00000254201","","lncRNA","novel transcript"
"ENSG00000253842","","lncRNA","novel transcript"
"ENSG00000251219","LINC01217","lncRNA","long intergenic non-protein coding RNA 1217 [Source:HGNC Symbol;Acc:HGNC:41419]"
"ENSG00000250696","","lncRNA","novel transcript, antisense to UGT2B11"
"ENSG00000250775","","lncRNA","novel transcript"
"ENSG00000245534","RORA-AS1","lncRNA","RORA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51410]"
"ENSG00000251175","GSTCD-AS1","lncRNA","GSTCD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41117]"
"ENSG00000250740","","lncRNA","novel transcript"
"ENSG00000254040","","lncRNA","novel transcript"
"ENSG00000253834","","lncRNA","novel transcript"
"ENSG00000248318","","lncRNA","novel transcript"
"ENSG00000254129","","lncRNA","novel transcript, antisense to KIF13B"
"ENSG00000253471","","lncRNA","novel transcript"
"ENSG00000253554","LINC01414","lncRNA","long intergenic non-protein coding RNA 1414 [Source:HGNC Symbol;Acc:HGNC:50707]"
"ENSG00000248870","","lncRNA","novel transcript"
"ENSG00000253619","","lncRNA","novel transcript"
"ENSG00000245330","DEPTOR-AS1","lncRNA","DEPTOR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55602]"
"ENSG00000253583","","lncRNA","novel transcript"
"ENSG00000253911","","lncRNA","novel transcript"
"ENSG00000254084","","lncRNA","novel transcript"
"ENSG00000250081","","lncRNA","novel transcript"
"ENSG00000249153","","lncRNA","novel transcript"
"ENSG00000250885","LINC02061","lncRNA","long intergenic non-protein coding RNA 2061 [Source:HGNC Symbol;Acc:HGNC:52906]"
"ENSG00000250544","LINC02059","lncRNA","long intergenic non-protein coding RNA 2059 [Source:HGNC Symbol;Acc:HGNC:52902]"
"ENSG00000246225","","lncRNA","novel transcript, antisense to SVIP"
"ENSG00000251753","RNU6-75P","snRNA","RNA, U6 small nuclear 75, pseudogene [Source:HGNC Symbol;Acc:HGNC:42565]"
"ENSG00000251450","RASGRF2-AS1","lncRNA","RASGRF2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40499]"
"ENSG00000250585","LINC00604","lncRNA","long intergenic non-protein coding RNA 604 [Source:HGNC Symbol;Acc:HGNC:43924]"
"ENSG00000249276","","lncRNA","novel transcript"
"ENSG00000250694","","lncRNA","novel transcript"
"ENSG00000251376","","lncRNA","novel transcript"
"ENSG00000250735","","lncRNA","novel transcript"
"ENSG00000249392","","lncRNA","novel transcript"
